   0.000000    0.000000    0.000000   50.000019   86.602529 
   0.010000    0.500000    0.866025   49.800019   86.156119 
   0.020000    0.998000    1.727586   49.600819   85.711495 
   0.030000    1.494009    2.584701   49.402415   85.268649 
   0.040000    1.988033    3.437388   49.204806   84.827574 
   0.050000    2.480081    4.285664   49.007987   84.388264 
   0.060000    2.970161    5.129546   48.811955   83.950711 
   0.070000    3.458280    5.969053   48.616707   83.514908 
   0.080000    3.944447    6.804203   48.422240   83.080848 
   0.090000    4.428670    7.635011   48.228551   82.648525 
   0.100000    4.910955    8.461496   48.035637   82.217931 
   0.110000    5.391312    9.283676   47.843494   81.789059 
   0.120000    5.869746   10.101566   47.652120   81.361903 
   0.130000    6.346268   10.915185   47.461512   80.936455 
   0.140000    6.820883   11.724550   47.271666   80.512710 
   0.150000    7.293599   12.529677   47.082579   80.090659 
   0.160000    7.764425   13.330583   46.894249   79.670296 
   0.170000    8.233368   14.127286   46.706672   79.251615 
   0.180000    8.700434   14.919803   46.519845   78.834608 
   0.190000    9.165633   15.708149   46.333766   78.419270 
   0.200000    9.628971   16.492341   46.148431   78.005593 
   0.210000   10.090455   17.272397   45.963837   77.593571 
   0.220000   10.550093   18.048333   45.779982   77.183196 
   0.230000   11.007893   18.820165   45.596862   76.774464 
   0.240000   11.463862   19.587910   45.414474   76.367366 
   0.250000   11.918006   20.351583   45.232816   75.961896 
   0.260000   12.370335   21.111202   45.051885   75.558049 
   0.270000   12.820853   21.866783   44.871677   75.155816 
   0.280000   13.269570   22.618341   44.692191   74.755193 
   0.290000   13.716492   23.365893   44.513422   74.356172 
   0.300000   14.161626   24.109454   44.335368   73.958748 
   0.310000   14.604980   24.849042   44.158027   73.562913 
   0.320000   15.046560   25.584671   43.981395   73.168661 
   0.330000   15.486374   26.316358   43.805469   72.775986 
   0.340000   15.924429   27.044118   43.630247   72.384882 
   0.350000   16.360731   27.767966   43.455726   71.995343 
   0.360000   16.795289   28.487920   43.281903   71.607362 
   0.370000   17.228108   29.203993   43.108776   71.220932 
   0.380000   17.659195   29.916203   42.936341   70.836048 
   0.390000   18.088559   30.624563   42.764595   70.452704 
   0.400000   18.516205   31.329090   42.593537   70.070893 
   0.410000   18.942140   32.029799   42.423163   69.690610 
   0.420000   19.366372   32.726705   42.253470   69.311847 
   0.430000   19.788907   33.419824   42.084456   68.934600 
   0.440000   20.209751   34.109170   41.916118   68.558862 
   0.450000   20.628912   34.794758   41.748454   68.184626 
   0.460000   21.046397   35.476605   41.581460   67.811888 
   0.470000   21.462211   36.154724   41.415134   67.440640 
   0.480000   21.876363   36.829130   41.249474   67.070878 
   0.490000   22.288857   37.499839   41.084476   66.702594 
   0.500000   22.699702   38.166865   40.920138   66.335784 
   0.510000   23.108904   38.830222   40.756457   65.970440 
   0.520000   23.516468   39.489927   40.593432   65.606559 
   0.530000   23.922403   40.145992   40.431058   65.244133 
   0.540000   24.326713   40.798434   40.269334   64.883156 
   0.550000   24.729406   41.447265   40.108256   64.523623 
   0.560000   25.130489   42.092502   39.947823   64.165529 
   0.570000   25.529967   42.734157   39.788032   63.808867 
   0.580000   25.927848   43.372246   39.628880   63.453631 
   0.590000   26.324136   44.006782   39.470364   63.099817 
   0.600000   26.718840   44.637780   39.312483   62.747417 
   0.610000   27.111965   45.265254   39.155233   62.396428 
   0.620000   27.503517   45.889218   38.998612   62.046842 
   0.630000   27.893503   46.509687   38.842618   61.698655 
   0.640000   28.281929   47.126673   38.687247   61.351860 
   0.650000   28.668802   47.740192   38.532498   61.006453 
   0.660000   29.054127   48.350257   38.378368   60.662427 
   0.670000   29.437911   48.956881   38.224855   60.319777 
   0.680000   29.820159   49.560079   38.071955   59.978498 
   0.690000   30.200879   50.159864   37.919667   59.638584 
   0.700000   30.580075   50.756249   37.767989   59.300030 
   0.710000   30.957755   51.349250   37.616917   58.962830 
   0.720000   31.333924   51.938878   37.466449   58.626978 
   0.730000   31.708589   52.525148   37.316583   58.292470 
   0.740000   32.081755   53.108073   37.167317   57.959300 
   0.750000   32.453428   53.687666   37.018648   57.627463 
   0.760000   32.823614   54.263940   36.870573   57.296953 
   0.770000   33.192320   54.836910   36.723091   56.967766 
   0.780000   33.559551   55.406587   36.576198   56.639895 
   0.790000   33.925313   55.972986   36.429894   56.313335 
   0.800000   34.289612   56.536120   36.284174   55.988082 
   0.810000   34.652454   57.096000   36.139037   55.664129 
   0.820000   35.013844   57.652642   35.994481   55.341473 
   0.830000   35.373789   58.206056   35.850503   55.020107 
   0.840000   35.732294   58.756258   35.707101   54.700026 
   0.850000   36.089365   59.303258   35.564273   54.381226 
   0.860000   36.445008   59.847070   35.422016   54.063701 
   0.870000   36.799228   60.387707   35.280328   53.747447 
   0.880000   37.152031   60.925182   35.139206   53.432457 
   0.890000   37.503423   61.459506   34.998650   53.118727 
   0.900000   37.853410   61.990693   34.858655   52.806252 
   0.910000   38.201996   62.518756   34.719220   52.495027 
   0.920000   38.549188   63.043706   34.580344   52.185047 
   0.930000   38.894992   63.565557   34.442022   51.876307 
   0.940000   39.239412   64.084320   34.304254   51.568802 
   0.950000   39.582455   64.600008   34.167037   51.262526 
   0.960000   39.924125   65.112633   34.030369   50.957476 
   0.970000   40.264429   65.622208   33.894247   50.653646 
   0.980000   40.603371   66.128744   33.758670   50.351032 
   0.990000   40.940958   66.632255   33.623636   50.049628 
   1.000000   41.277194   67.132751   33.489141   49.749429 
   1.010000   41.612086   67.630245   33.355185   49.450431 
   1.020000   41.945637   68.124749   33.221764   49.152630 
   1.030000   42.277855   68.616276   33.088877   48.856019 
   1.040000   42.608744   69.104836   32.956521   48.560595 
   1.050000   42.938309   69.590442   32.824695   48.266353 
   1.060000   43.266556   70.073105   32.693396   47.973287 
   1.070000   43.593490   70.552838   32.562623   47.681394 
   1.080000   43.919116   71.029652   32.432372   47.390669 
   1.090000   44.243440   71.503559   32.302643   47.101106 
   1.100000   44.566466   71.974570   32.173432   46.812702 
   1.110000   44.888201   72.442697   32.044739   46.525451 
   1.120000   45.208648   72.907951   31.916560   46.239349 
   1.130000   45.527814   73.370345   31.788893   45.954392 
   1.140000   45.845703   73.829889   31.661738   45.670574 
   1.150000   46.162320   74.286595   31.535091   45.387892 
   1.160000   46.477671   74.740474   31.408951   45.106340 
   1.170000   46.791760   75.191537   31.283315   44.825915 
   1.180000   47.104594   75.639796   31.158181   44.546611 
   1.190000   47.416175   76.085262   31.033549   44.268425 
   1.200000   47.726511   76.527946   30.909415   43.991351 
   1.210000   48.035605   76.967860   30.785777   43.715386 
   1.220000   48.343463   77.405014   30.662634   43.440524 
   1.230000   48.650089   77.839419   30.539983   43.166762 
   1.240000   48.955489   78.271087   30.417823   42.894095 
   1.250000   49.259667   78.700028   30.296152   42.622518 
   1.260000   49.562629   79.126253   30.174967   42.352028 
   1.270000   49.864378   79.549773   30.054268   42.082620 
   1.280000   50.164921   79.970599   29.934050   41.814290 
   1.290000   50.464262   80.388742   29.814314   41.547033 
   1.300000   50.762405   80.804213   29.695057   41.280844 
   1.310000   51.059355   81.217021   29.576277   41.015721 
   1.320000   51.355118   81.627178   29.457972   40.751658 
   1.330000   51.649698   82.034695   29.340140   40.488652 
   1.340000   51.943099   82.439581   29.222779   40.226697 
   1.350000   52.235327   82.841848   29.105888   39.965790 
   1.360000   52.526386   83.241506   28.989465   39.705927 
   1.370000   52.816280   83.638565   28.873507   39.447103 
   1.380000   53.105015   84.033036   28.758013   39.189315 
   1.390000   53.392596   84.424930   28.642981   38.932558 
   1.400000   53.679025   84.814255   28.528409   38.676827 
   1.410000   53.964310   85.201023   28.414295   38.422120 
   1.420000   54.248452   85.585245   28.300638   38.168432 
   1.430000   54.531459   85.966929   28.187435   37.915758 
   1.440000   54.813333   86.346087   28.074686   37.664095 
   1.450000   55.094080   86.722727   27.962387   37.413438 
   1.460000   55.373704   87.096862   27.850537   37.163785 
   1.470000   55.652209   87.468500   27.739135   36.915130 
   1.480000   55.929601   87.837651   27.628179   36.667469 
   1.490000   56.205882   88.204326   27.517666   36.420799 
   1.500000   56.481059   88.568534   27.407595   36.175116 
   1.510000   56.755135   88.930285   27.297965   35.930416 
   1.520000   57.028115   89.289589   27.188773   35.686694 
